cid	iter	formula	name	num_rgroup	electrons
C12450	1	C30H49N8O18P3S	Pseudoecgonyl-CoA	0	490.0
C17940	1	C16H31N6O7P	Rhizocticin B	0	240.0
C19817	1	C20H34O	Phyllocladan-16alpha-ol	0	162.0
C05601	1	C7H10O6	4-Hydroxy-2-oxo-heptanedioate; 4-Hydroxy-2-ketopimelate; 4-Hydroxy-2-oxoheptanedioic acid; 4-Hydroxy-2-oxoheptanedioate	0	100.0
C12631	1	C15H12O6	2-Hydroxy-2,3-dihydrogenistein	0	150.0
C02486	1	C6H13NO2	(3R)-beta-Leucine; (3R)-3-Amino-4-methylpentanoic acid; (3R)-3-Amino-4-methylvaleric acid	0	72.0
C02132	1	C5H6O4	Acetylpyruvate; Acetylpyruvic acid; 2,4-Dioxopentanoate	0	68.0
C00071	1	CHOR	Aldehyde; RCHO	1	0.0
C01151	1	C5H12O11P2	D-Ribose 1,5-bisphosphate; Ribose 1,5-bisphosphate; alpha-D-Ribose 1,5-bisphosphate	0	160.0
C09819	1	C32H46N7O20P3S	(Hydroxymethylphenyl)succinyl-CoA	0	508.0
C06016	1		Pentosan	0	0.0
C00199	1	C5H11O8P	D-Ribulose 5-phosphate	0	120.0
C05533	1	C7H8O7	Oxaloglutarate	0	106.0
C20768	1	C17H27N3O16P2	UDP-2-acetamido-2,6-dideoxy-beta-L-talose; UDP-N-acetyl-beta-L-pneumosamine	0	
C16028	1	C15H24	Amorpha-4,11-diene	0	114.0
C03614	1	C10H16N4O17P4	Inosine 5'-tetraphosphate	0	300.0
C05380	1	C8H8N2O3	Nicotinurate; Nicotinuric acid; Nicotinylglycine	0	94.0
C01212	1	C23H36N4O20P2	UDP-N-acetylmuramoyl-L-alanine	0	392.0
C05807	1	C11H14O(C5H8)n	2-Polyprenylphenol	0	126.0
C00185	1	C12H22O11	Cellobiose; 1-beta-D-Glucopyranosyl-4-D-glucopyranose	0	182.0
C03752	1	C6H13NO6	2-Amino-2-deoxy-D-gluconate; D-Glucosaminate; D-Glucosaminic acid; Glucosaminate	0	104.0
C01709	1	C16H14O6	Hesperetin; 3',5,7-Trihydroxy-4'-methoxyflavanone	0	158.0
C09750	1	C15H24	Zingiberene; alpha-Zingiberene	0	114.0
C18314	1	C8H8O6	Phthalate 3,4-cis-dihydrodiol	0	104.0
C15584	1	C6H6O	Phenol	0	50.0
C20518	1	C43H89O6P	2,3-Bis-(O-phytanyl)-sn-glycerol 1-phosphate	0	
C20622	1	C77H128N2O22P2	beta-D-Gal-(1->3)-alpha-D-GalNAc-(1->3)-alpha-D-GalNAc-diphospho-ditrans,octacis-undecaprenol	0	
C09099	1	C21H22O10	Naringenin 7-O-beta-D-glucoside; Prunin	0	228.0
C00387	1	C10H13N5O5	Guanosine	0	148.0
C05524	1		Aminoacyl-L-methionine	0	0.0
C15542	1	C61H101O9P	D-Mannosyl-1-phosphoundecaprenol	0	554.0
C00244	1	HNO3	Nitrate; Nitric acid	0	32.0
C00253	1	C6H5NO2	Nicotinate; Nicotinic acid; Niacin; 3-Pyridinecarboxylic acid	0	64.0
C00154	1	C37H66N7O17P3S	Palmitoyl-CoA; Hexadecanoyl-CoA	0	534.0
C02637	1	C7H8O5	3-Dehydroshikimate	0	90.0
C05527	1	C3H4O5S	3-Sulfinylpyruvate; 3-Sulfinopyruvate	0	78.0
C02753	1	C5H8O5	D-Xylono-1,4-lactone	0	78.0
C19946	1	C29H44N7O19P3S	3-Oxo-5,6-dehydrosuberyl-CoA semialdehyde	0	
C00526	1	C9H12N2O5	Deoxyuridine; 2-Deoxyuridine; 2'-Deoxyuridine	0	120.0
C19792	1	C9H16O9	2-O-(alpha-D-Glucopyranosyl)-D-glycerate; (R)-2-(alpha-D-Glucopyranosyloxy)-3-hydroxypropanoate	0	142.0
C01725	1	C12H22O11	Levanbiose	0	182.0
C00099	1	C3H7NO2	beta-Alanine; 3-Aminopropionic acid; 3-Aminopropanoate	0	48.0
C19847	1	C15H16O2(C5H8)n	Demethylmenaquinol	0	
C03947	1	C3H7O5P	Glycerol 1,2-cyclic phosphate; 1,3,2-Dioxaphospholane-4-methanol	0	80.0
C17213	1	C6H13NO2S	Homomethionine	0	88.0
C00969	1	C3H6O2	3-Hydroxypropanal	0	40.0
C06311	1	C6H15O9P	Galactitol 1-phosphate; L-Galactitol 1-phosphate; D-Galactitol 6-phosphate	0	138.0
C06459	1	C5H15NO3P	N-Trimethyl-2-aminoethylphosphonate; 2-Trimethylaminoethylphosphonate	0	90.0
C06257	1	C5H10O4	1-Deoxy-D-xylulose	0	72.0
C01163	1	C7H6O6	3-Carboxy-cis,cis-muconate; beta-Carboxy-cis,cis-muconate; cis,cis-Butadiene-1,2,4-tricarboxylate	0	96.0
C16930	1	C9H10O	Chavicol	0	72.0
C01110	1	C5H9NO3	5-Amino-2-oxopentanoic acid; 5-Amino-2-oxopentanoate; 2-Oxo-5-amino-pentanoate; 2-Oxo-5-aminopentanoate; alpha-Keto-delta-aminopentanoate; 2-Oxo-5-aminovalerate	0	70.0
C15668	1	C4H7N	1-Pyrroline; 3,4-Dihydro-2H-pyrrole	0	38.0
C00638	1	C3H5O2R	Long-chain fatty acid; Higher fatty acid	1	0.0
C18059	1	C52H85N3O13P2	CDP-2,3-bis-O-(geranylgeranyl)-sn-glycerol	0	552.0
C03078	1	C5H12N4O	4-Guanidinobutanamide	0	78.0
C01086	1	C24H39N7O18P3SR	(3R)-3-Hydroxyacyl-CoA; (R)-3-Hydroxyacyl-CoA	1	0.0
C06184	1	C9H17NO	N-Methylpelletierine	0	86.0
C01010	1	C2H4N2O3	Urea-1-carboxylate; Allophanate; Allophanic acid	0	54.0
C00214	1	C10H14N2O5	Thymidine; Deoxythymidine	0	128.0
C00691	1	C6H10O6	2,4,6/3,5-Pentahydroxycyclohexanone; scyllo-Inosose; 2-Inosose	0	94.0
C04895	1	C9H16N5O13P3	7,8-Dihydroneopterin 3'-triphosphate; 2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate; 6-(L-erythro-1,2-Dihydroxypropyl 3-triphosphate)-7,8-dihydropterin; 6-[(1S,2R)-1,2-Dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin	0	254.0
C02675	1	C16H14O5	Dihydrobiochanin A; 2,3-Dihydrobiochanin A	0	150.0
C03906	1	C5H11O8P	beta-L-Arabinose 1-phosphate	0	
C02280	1	C16H25N5O16P2	GDP-L-galactose	0	314.0
C09762	1	C15H12O4	Liquiritigenin; 7,4'-Dihydroxyflavanone	0	134.0
C06038	1	C12H15O11R3	Acyl1-monogalactosyl-diacylglycerol; Acylmono-beta-D-galactosyldiacylglycerol; acyl1->6Gal-beta1->3acyl2Gro; acyl1->6Galbeta1->3acyl2Gro; 1,2-Diacyl-3-O-(acyl(1->6)-O-beta-D-galactosyl)-sn-glycerol	3	0.0
C01042	1	C6H9NO5	N-Acetyl-L-aspartate; N-Acetyl-L-aspartic acid	0	92.0
C03011	1	C4H6NO3R(C2H2NOR)n	Nalpha-Acetylpeptide	2	0.0
C04677	1	C9H15N4O8P	1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide; 5'-Phosphoribosyl-5-amino-4-imidazolecarboxamide; 5'-Phospho-ribosyl-5-amino-4-imidazole carboxamide; AICAR; 5-Aminoimidazole-4-carboxamide ribotide; 5-Phosphoribosyl-4-carbamoyl-5-aminoimidazole; 5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide	0	176.0
C01107	1	C6H13O7P	(R)-5-Phosphomevalonate; (R)-5-Phosphomevaloonic acid; (R)-Mevalonic acid 5-phosphate	0	120.0
C01099	1	C6H13O8P	L-Fuculose 1-phosphate	0	128.0
C01239	1	C8H16N2O5	N-Acetyl-beta-D-glucosaminylamine	0	118.0
C06007	1	C6H12O4	(R)-2,3-Dihydroxy-3-methylpentanoate; (R)-2,3-Dihydroxy-3-methylvalerate; (2R,3R)-2,3-Dihydroxy-3-methylpentanoate	0	80.0
C19838	1	C4H7NO5	D-erythro-3-Hydroxyaspartate	0	78.0
C01219	1	C15H23N3O15P2	CDP-4-dehydro-6-deoxy-D-glucose	0	284.0
C03227	1	C10H12N2O4	3-Hydroxy-L-kynurenine	0	118.0
C20243	1	C11H20O	2-Methylisoborneol; 1,2,7,7-Tetramethyl-exo-bicycloheptan-2-ol	0	
C03722	1	C7H5NO4	Quinolinate; Pyridine-2,3-dicarboxylate; Quinolinic acid; 2,3-Pyridinedicarboxylic acid	0	86.0
C02444	1	C7H13N2O3R	N6-Acyl-L-lysine	1	0.0
C00333	1	C6H10O7	D-Galacturonate; D-Galacturonic acid	0	102.0
C00385	1	C5H4N4O2	Xanthine	0	78.0
C10793	1	C16H22O2	Geranylhydroquinone	0	134.0
C06535	1	C15H21N3O2	Physostigmine; Eserine	0	148.0
C10906	1	C6H12O6	D-Fructose	0	96.0
C00795	1	C6H12O6	D-Tagatose; lyxo-Hexulose	0	96.0
C00581	1	C3H7N3O2	Guanidinoacetate; Guanidinoacetic acid; Glycocyamine; N-Amidinoglycine; Guanidoacetic acid	0	62.0
C11546	1	C9H18O8	2-(beta-D-Glucosyl)-sn-glycerol	0	136.0
C01089	1	C4H8O3	(R)-3-Hydroxybutanoate; (R)-3-Hydroxybutanoic acid; (R)-3-Hydroxybutyric acid; D-beta-Hydroxybutyric acid	0	56.0
C09810	1	C28H42N7O17P3S	Cyclohex-1,4-diene-1-carboxyl-CoA	0	456.0
C06680	1	C8H6O5	4-Hydroxyphthalate	0	94.0
C20234	1	C7H13N3O3	5-Guanidino-3-methyl-2-oxopentanoate; 5-Carbamimidamido-3-methyl-2-oxopentanoate	0	
C20487	1	C9H11NO2	L-beta-Phenylalanine; (R)-3-Amino-3-phenylpropanoate	0	
C00146	1	C6H6O	Phenol; Benzenol; Hydroxybenzene; Phenic acid; Phenylic acid	0	50.0
C06126	1	C31H56NO13R	Digalactosylceramide; Gal-alpha1->4Gal-beta1->1'Cer	1	0.0
C09126	1	C21H20O10	Genistein 7-O-beta-D-glucoside; Genistein	0	226.0
C01788	1	C15H25N3O14P2	CDP-abequose; CDP-alpha-D-abequose	0	278.0
C18318	1	C7H8O5	cis,cis-2,4-Dihydroxy-5-methyl-6-oxo-2,4-hexadienoate	0	90.0
C04674	1	C12H21NO17S2	3-D-Glucuronosyl-N2,6-disulfo-beta-D-glucosamine	0	268.0
C17581	1	C6H11NO4	3-Amino-2,3-dideoxy-scyllo-inosose; 2-Deoxy-3-keto-scyllo-inosamine	0	86.0
C00617	1	C15H22N2O18P2	UDP-D-galacturonate; UDPgalacturonate	0	300.0
C04925	1	C53H92N3O28R	N-Acetyl-D-galactosaminyl-N-Acetyl-D-galactosaminyl-1,3-D-galactosyl-1,4-D-galactosyl-1,4-D-glucosylceramide; Forssman hapten; GalNAc-alpha1->3GalNAc-beta1->3Gal-alpha1->4Gal-beta1->4Glc-beta1->1'Cer; GalNAc-alpha1->3GalNAc-beta1->3Gal-alpha1->4LacCer	1	0.0
C15806	1		Syringyl lignin	0	0.0
C09987	1	C11H21N	beta-Skytanthine	0	94.0
C18051	1	C10H20O7P2	Chrysanthemyl diphosphate	0	166.0
C02593	1	C35H62N7O17P3S	Tetradecanoyl-CoA; Myristoyl-CoA	0	518.0
C06762	1	C6H10O4	4-Hydroxy-2-oxohexanoic acid; 4-Hydroxy-2-oxohexanoate	0	78.0
C11174	1	C6H19O27P7	1-Diphosinositol pentakisphosphate; D-myo-Inositol, 2,3,4,5,6-pentakis(dihydrogen phosphate) 1-(trihydrogen diphosphate); Diphospho-myo-inositol pentakisphosphate; 1D-myo-Inositol 1-diphosphate 2,3,4,5,6-pentakisphosphate	0	376.0
C03590	1	C8H6O4	4-Hydroxyphenylglyoxylate; 4-Hydroxybenzoylformate; 4-Hydroxyphenylglyoxylic acid; 2-(4-Hydroxyphenyl)-2-oxoacetate	0	86.0
C15531	1	C16H14O4	2'-O-Methylisoliquiritigenin	0	142.0
C03598	1	C15H25N3O14P2	CDP-3,6-dideoxy-D-glucose; CDPparatose; CDP-alpha-D-paratose	0	278.0
C20154	1	C15H14O3	3-Methoxy-4',5-dihydroxy-trans-stilbene	0	
C05399	1	C12H24O11	Melibiitol; 6-O-alpha-D-Galactosyl-D-glucitol	0	184.0
C01260	1	C20H28N10O19P4	P1,P4-Bis(5'-adenosyl)tetraphosphate; AppppA	0	430.0
C01920	1	C31H50N7O17P3S	Geranoyl-CoA; cis-Geranyl-CoA	0	482.0
C05839	1	C15H18O8	cis-beta-D-Glucosyl-2-hydroxycinnamate; beta-D-Glucosyl-2-coumarinate	0	172.0
C15673	1	C6H10O7	2-Dehydro-L-idonate; 2-Dehydro-L-idonic acid; L-Sorbosonate; L-Sorbosonic acid; 2-Keto-L-gulonate; 2-Keto-L-gulonic acid; L-xylo-Hex-2-ulosonic acid; L-Ketoidonate; L-Ketoidonic acid	0	102.0
C01097	1	C6H13O9P	D-Tagatose 6-phosphate	0	136.0
C02076	1	C7H14O7	Sedoheptulose; D-altro-Heptulose; D-Sedoheptulose; Volemulose	0	112.0
C00323	1	C30H42N7O19P3S	Caffeoyl-CoA	0	484.0
C00464	1		Mannan; Mannoglycan	0	0.0
C04851	1	C86H143N7O21P2	MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho-undecaprenol; Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine	0	906.0
C00161	1	C2HO3R	2-Oxo acid; 2-Oxocarboxylate; 2-Oxocarboxylic acid; 2-Oxo carboxylate	1	0.0
C03089	1	C6H12O4S	5-Methylthio-D-ribose; S-Methyl-5-thio-D-ribose	0	96.0
C04593	1	C7H10O7	(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate; Methylisocitrate; Methylisocitric acid	0	108.0
C11355	1	C10H11NO5	4-Amino-4-deoxychorismate; ADC	0	118.0
C04637	1	C11H19O19P3R2	1-Phosphatidyl-D-myo-inositol 4,5-bisphosphate; 1-Phosphatidyl-1D-myo-inositol 4,5-bisphosphate; Phosphatidyl-myo-inositol 4,5-bisphosphate; Phosphatidylinositol-4,5-bisphosphate; 1,2-Diacyl-sn-glycero-3-phospho-(1'-myo-inositol-4',5'-bisphosphate)	2	0.0
C05235	1	C3H6O2	Hydroxyacetone; Acetol; 1-Hydroxy-2-propanone; 2-Ketopropyl alcohol; Acetone alcohol; Pyruvinalcohol; Pyruvic alcohol; Methylketol	0	40.0
C05765	1	C5H10NO7P	L-Glutamyl 1-phosphate; alpha-L-Glutamyl phosphate	0	118.0
C02930	1	C6H8O4	2-Methyleneglutarate; alpha-Methylene glutarate	0	76.0
C18131	1	C17H22O3	Geranyl-hydroxybenzoate	0	148.0
C15857	1	C40H60	9,9'-dicis-zeta-Carotene; 9,9'-Di-cis-zeta-carotene	0	300.0
C06676	1	C6H6O7S	4-Sulfolactone; 4-Carboxymethyl-4-sulfobut-2-en-4-olide; 4-Sulfomuconolactone	0	114.0
C11921	1	C17H28N2O14P2	dTDP-L-oleandrose	0	286.0
C00096	1	C16H25N5O16P2	GDP-mannose; GDP-D-mannose; GDP-alpha-D-mannose	0	314.0
C01165	1	C5H9NO3	L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde	0	70.0
C06719	1	C6H8O3	Dihydrophloroglucinol	0	68.0
C12162	1	C16H17NO3	Crinine	0	144.0
C01118	1	C8H13NO6	O-Succinyl-L-homoserine; O4-Succinyl-L-homoserine; O-Succinylhomoserine	0	116.0
C03410	1	C11H19NO10	N-Glycoloyl-neuraminate; N-Glycolylneuraminate; NeuNGc	0	172.0
C00466	1	C4H8O2	Acetoin; 2-Acetoin; 3-Hydroxybutan-2-one; 3-Hydroxy-2-butanone; Dimethylketol	0	48.0
C02647	1	C5H11N3O	4-Guanidinobutanal	0	70.0
C06057	1	C3H9NO2	3-Aminopropane-1,2-diol; (R)-3-Amino-1,2-propanediol	0	50.0
C18054	1	C10H11NO5	2-Amino-2-deoxyisochorismate; (2S)-2-Amino-4-deoxychorismate	0	118.0
C20174	1	C15H24	delta-Guaiene; alpha-Bulnesene	0	
C06074	1	C10H16	Myrcene; beta-Myrcene	0	76.0
C07281	1	C7H13N3O2R2	[eIF5A-precursor]-lysine; [enzyme]-lysine	2	0.0
C20898	1	C17H26O15R2(C3H7O5P)n	Lipoteichoic acid; (sn-Gro-1-P)n->6Glc-beta1->6Glc-beta1->3acyl2Gro	2	
C05932	1	C9H13NO6	N-Succinyl-L-glutamate 5-semialdehyde; (2S)-2-(3-Carboxypropanoylamino)-5-oxopentanoic acid	0	122.0
C02352	1	(C5H8O4)n	1,4-beta-D-Xylan; (1,4-beta-D-Xylan)n; (1,4-beta-D-Xylan)n+1	0	0.0
C20486	1	C15H24	7-Epizingiberene; (5R)-2-Methyl-5-[(2R)-6-methylhept-5-en-2-yl]cyclohexa-1,3-diene	0	
C20480	1	C15H24	Valerena-4,7(11)-diene; (4S,7R,7aR)-3,7-Dimethyl-4-(2-methylprop-1-en-1-yl)-2,4,5,6,7,7a-hexahydro-1H-indene	0	
C20254	1	C4H6N2O3	Ureidoacrylate; (Z)-3-Ureidoacrylate	0	
C00204	1	C6H10O6	2-Dehydro-3-deoxy-D-gluconate; 2-Keto-3-deoxy-D-gluconate	0	94.0
C20620	1	C63H105NO12P2	N-Acetyl-alpha-D-galactosaminyl-diphospho-ditrans,octacis-undecaprenol; N-Acetyl-alpha-D-galactosaminyl-1-diphospho-ditrans,octacis-undecaprenol	0	
C03047	1	C6H16N6	Arcaine; 1,4-Diguanidinobutane	0	94.0
C20846	1	C5H8N2O4	3-Oxo-3-ureidoisobutyrate	0	
C06432	1	C37H60N8O25P2	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-D-alanine; UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-L-lysyl-D-alanine	0	568.0
C05907	1	C15H14O6	Luteoforol; 3-Deoxyleucocyanidin	0	152.0
C18052	1	C10H20O7P2	Lavandulyl diphosphate	0	165.0
C12475	1	C29H33NO10	Desmethyldescarbamoylnovobiocin	0	294.0
C01134	1	C11H23N2O7PS	Pantetheine 4'-phosphate; 4'-Phosphopantetheine; Phosphopantetheine; D-Pantetheine 4'-phosphate	0	190.0
C00502	1	C5H10O6	D-Xylonate	0	88.0
C00078	1	C11H12N2O2	L-Tryptophan; Tryptophan; (S)-alpha-Amino-beta-(3-indolyl)-propionic acid	0	108.0
C01582	1	C6H12O6	Galactose	0	96.0
C03167	1	C2H5O4P	Phosphonoacetaldehyde; 2-Phosphonoacetaldehyde; 2-Oxoethylphosphonate	0	64.0
C19758	1	C12H22O10	beta-D-Galactosyl-(1->4)-L-rhamnose	0	174.0
C03201	1	C4H6O4R2	1-Alkyl-2-acylglycerol; 2-Acyl-1-alkyl-sn-glycerol	2	0.0
C01883	1	C2H3O2R	Acetic ester; Acetyl ester	1	0.0
C03142	1	C12H17NO5	N-D-Glucosylarylamine	0	136.0
C18320	1	C7H8N2O2	4-Amino-2-nitrotoluene	0	80.0
C19836	1	C20H36O7P2	Halima-5(6),13-dien-15-yl diphosphate; Tuberculosinyl diphosphate	0	242.0
C11885	1	C20H30O	Neoabietal; Neoabietinal	0	158.0
C20634	1	C8H9NO2	O-Methyl anthranilate	0	
C20366	1	C7H4O5	2-Oxo-3-(5-oxofuran-2-ylidene)propanoate	0	
C10020	1	C24H22O13	Apigenin 7-(6''-malonylglucoside); Apigenin 7-O-(6-malonyl-beta-D-glucoside)	0	270.0
C00132	1	CH4O	Methanol; Methyl alcohol; CH3OH	0	18.0
C01251	1	C7H10O7	(R)-2-Hydroxybutane-1,2,4-tricarboxylate; Homocitrate; Homocitric acid; 3-Hydroxy-3-carboxyadipic acid; (R)-2-Hydroxy-1,2,4-butanetricarboxylic acid	0	108.0
C00189	1	C2H7NO	Ethanolamine; Aminoethanol; 2-Hydroxyethylamine	0	34.0
C11931	1	C16H22N2O14P2	dTDP-2,6-dideoxy-L-glycero-hex-2-enos-4-ulose	0	274.0
C02055	1	C3H4NO3R	N-Acylglycine	1	0.0
C19791	1	C9H17O12P	2-O-(alpha-D-Glucopyranosyl)-3-phospho-D-glycerate; (2R)-2-(alpha-D-Glucopyranosyloxy)-3-(phosphonooxy)propanoate	0	182.0
C00438	1	C5H8N2O5	N-Carbamoyl-L-aspartate	0	92.0
C16273	1	C27H44N7O19P3S	3-Hydroxy-5-oxohexanoyl-CoA	0	468.0
C03033	1	C6H9O7R	beta-D-Glucuronoside; O-beta-D-Glucuronoside; Glucuronide; beta-D-Glucuronide	1	0.0
C00440	1	C20H25N7O6	5-Methyltetrahydrofolate	0	242.0
C00322	1	C6H8O5	2-Oxoadipate; 2-Oxoadipic acid	0	84.0
C17742	1	C20H18O5	Demethoxycurcumin	0	178.0
C05158	1	C15H18O8	trans-beta-D-Glucosyl-2-hydroxycinnamate; beta-D-Glucosyl-2-coumarate	0	172.0
C03283	1	C4H10N2O2	L-2,4-Diaminobutanoate; alpha,gamma-Diaminobutyrate; L-2,4-Diaminobutyrate	0	64.0
C02000	1	HSO4R	Alkyl sulfate	1	0.0
C15650	1	C6H11O6PS	2,3-Diketo-5-methylthiopentyl-1-phosphate; 5-(Methylthio)-2,3-dioxopentyl phosphate	0	126.0
C05841	1	C11H14NO6	Nicotinate D-ribonucleoside; beta-D-Ribosylnicotinate	0	134.0
C17745	1	C16H20O4	1-(3,4-Dihydroxyphenyl)-1-decene-3,5-dione	0	148.0
C20847	1	C6H13O7P	(R)-Mevalonate 3-phosphate; (R)-3-Phosphomevalonate	0	
C16397	1	C7H9N3O2	2,6-Diamino-4-nitrotoluene	0	88.0
C10173	1	C8H15NO3	Swainsonine	0	94.0
C04145	1	C45H76O7P2	all-trans-Nonaprenyl diphosphate; Solanesyl pyrophosphate; Solanesyl diphosphate	0	432.0
C12469	1	C9H6ClNO4	3-Amino-4,7-dihydroxy-8-chlorocoumarin	0	116.0
C05928	1	C25H30N8O10	(6R)-10-Formyltetrahydropteroyldiglutamate; 10-Formyl-THF-L-glutamate; (6R)-10-HCO-H4PteGlu2	0	316.0
C19975	1	C29H42N7O18P3S	2-Oxepin-2(3H)-ylideneacetyl-CoA	0	
C01537	1	C3H7NO2	Urethane; Ethyl carbamate	0	48.0
C11507	1	C3H6O	(S)-1,2-Epoxypropane	0	32.0
C05379	1	C6H6O7	Oxalosuccinate; Oxalosuccinic acid	0	98.0
C20238	1	C26H42N7O19P3S	(2R)-Ethylmalonyl-CoA	0	
C00327	1	C6H13N3O3	L-Citrulline; 2-Amino-5-ureidovaleric acid; Citrulline	0	94.0
C20175	1	C15H24	Bicyclogermacrene	0	
C00074	1	C3H5O6P	Phosphoenolpyruvate; Phosphoenolpyruvic acid; PEP	0	86.0
C05275	1	C31H52N7O17P3S	trans-Dec-2-enoyl-CoA; (2E)-Decenoyl-CoA	0	484.0
C05548	1	C8H13NO4	6-Acetamido-2-oxohexanoate; 2-Oxo-6-acetamidocaproate	0	100.0
C06144	1	C4H4O2	3-Butynoate; But-3-ynoate	0	44.0
C04308	1	C9H16NO8PR2	Phosphatidyl-N-dimethylethanolamine	2	0.0
C20747	1	C25H40N7O20P3S	(R)-Malyl-CoA; (3R)-3-Carboxy-3-hydroxypropanoyl-CoA	0	
C20825	1	C10H16O12SR2	Seminolipid; 3-Sulfogalactosyl-1-alkyl-2-acylglycerol; 3-Sulfogalactosyl-2-acyl-1-alkyl-sn-glycerol; 1-O-Alkyl-2-O-acyl-3-beta-(3'-sulfogalactosyl)-sn-glycerol	2	
C16697	1	C8H13NO	1-Indolizidinone; 1-Ketooctahydroindolizine	0	76.0
C20465	1	C11H12O3	Coumaryl acetate	0	
C00219	1	C20H32O2	Arachidonate; Arachidonic acid; (5Z,8Z,11Z,14Z)-Icosatetraenoic acid; cis-5,8,11,14-Eicosatetraenoic acid	0	168.0
C00104	1	C10H14N4O11P2	IDP; Inosine 5'-diphosphate; Inosine diphosphate	0	220.0
C00059	1	H2SO4	Sulfate; Sulfuric acid	0	50.0
C08325	1	C20H27NO11	Amygdalin; (R)-Amygdalin; (R)-Amygdaloside; (R)-Laenitrile	0	242.0
C19669	1	C10H26N4	Thermospermine	0	114.0
C01990	1	C6H6O8	3-Oxalomalate; 3-Oxalomalic acid	0	106.0
C00422	1	C6H5O6R3	Triacylglycerol; Triglyceride	3	0.0
C03115	1	C15H29O10P3	Farnesyl triphosphate	0	244.0
C10521	1	C16H12O5	Prunetin	0	148.0
C03147	1	C10H9NO5	N-Malonylanthranilate	0	116.0
C00314	1	C8H11NO3	Pyridoxine; Pyridoxol	0	90.0
C02726	1	C5H15N4O3P	Phosphoagmatine; Agmatine phosphate	0	112.0
C20679	1	WH2O4	Tungstate; Tungstic acid	0	
C20640	1	C20H24N10O13P2	Cyclic GMP-AMP; Cyclic Gp(2'-5')Ap(3'-5'); cGAMP(2'-5')	0	
C06142	1	C4H10O	1-Butanol; n-Butanol	0	42.0
C05385	1	C6H11O10P	D-Glucuronate 1-phosphate; 1-Phospho-alpha-D-glucuronate	0	142.0
C00063	1	C9H16N3O14P3	CTP; Cytidine 5'-triphosphate; Cytidine triphosphate	0	248.0
C05404	1	C18H32O16	D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose; D-Gal-alpha1->6D-Gal-alpha1->6D-Glucose; Manninotriose	0	268.0
C04146	1	C40H68O7P2	all-trans-Octaprenyl diphosphate; Farnesylfarnesylgeraniol	0	394.0
C16419	1	C16H14O4	Pinostrobin	0	142.0
C06309	1	C30H52O	Diplopterol; 22-Hopanol; Hopan-22-ol	0	240.0
C00329	1	C6H13NO5	D-Glucosamine; Chitosamine; 2-Amino-2-deoxy-D-glucose	0	96.0
C04924	1	C50H86N3O26R	N-Acetyl-D-galactosaminyl-1,4-beta-N-acetylneuraminyl-2,3-alpha-D-galactosyl-1,4-beta-D-glucosylceramide; GalNAc-beta1->4Neu5Ac-alpha2->3Gal-beta1->4Glc-beta1->1'Cer	1	0.0
C03190	1	C10H20O7P2	(+)-Bornyl-diphosphate; (+)-Bornyl diphosphate	0	166.0
C06019	1	C6H13O9P	D-arabino-Hex-3-ulose 6-phosphate; D-arabino-3-Hexulose 6-phosphate; D-arabino-6-Phospho-hex-3-ulose	0	136.0
C06793	1	C2H3Cl	Vinyl chloride; Chloroethylene	0	32.0
C17204	1	C10H10N2O2	Indole-3-acetaldoxime N-oxide; IAOx N-oxide	0	100.0
C02133	1	CH2O5PR	Acyl phosphate	1	0.0
C11436	1	C14H26N3O17P3	2-Phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol	0	312.0
C00054	1	C10H15N5O10P2	Adenosine 3',5'-bisphosphate; PAP; 3'-Phosphoadenylate; Phosphoadenosine phosphate	0	220.0
C00750	1	C10H26N4	Spermine; N,N'-Bis(3-aminopropyl)-1,4-butanediamine	0	114.0
C20889	1	C6H8O7	D-Galactaro-1,5-lactone	0	
C14097	1	C8H6O5	2-Hydroxyisophthalic acid; 2-Hydroxy-1,3-benzenedicarboxylic acid	0	94.0
C20198	1	C10H18N5O19P5	Adenosine 5'-pentaphosphate	0	
C05519	1	C4H9NO3	L-Allothreonine; L-allo-Threonine	0	64.0
C11550	1	(C8H14O2)x	Poly[(R)-3-hydroxyoctanoate]x	0	0.0
C19751	1	C15H24	(S)-beta-Bisabolene	0	114.0
C02934	1	C18H37NO2	3-Dehydrosphinganine; 3-Dehydro-D-sphinganine	0	168.0
C02474	1	(C15H24O12)n	Arabinan; alpha-L-Arabinan; alpha-L-Araban	0	0.0
C03005	1	C8H9NO2	N-Methylanthranilate; N-Methylanthranilic acid; 2-(Methylamino)benzoic acid	0	80.0
