cid	formula	name	num_rgroup	electrons
C04717	C18H32O4	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid	0	172
C04718	C10H16O3	1,6,6-Trimethyl-2,7-dioxabicyclo[3.2.2]nonan-3-one	0	100
C04719	C20H18O9	1-Hydroxy-2-(beta-D-glucosyloxy)-9,10-anthraquinone	0	210
C04720	C9H9NO5	DIMBOA; 2,4-Dihydroxy-7-methoxy-2H-1,4-benzoxazin-3(4H)-one; 2,4-Dihydroxy-7-methoxy-1,4-benzoxazin-3-one	0	110
C04722	C27H46O5	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoate; 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oate; 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanate	0	248
C04724	C73H122O21P2	D-Mannosyl-L-rhamnosyl-D-galactose-1-diphospholipid; alpha-D-Mannosyl-(1->4)-alpha-L-rhamnosyl-(1->3)-alpha-D-galactosyl-diphosphoundecaprenol	0	758
C04725	(C19H32O15)n	Oligosaccharide containing 6-methyl-D-glucose units; 1,4-alpha-D-Glucooligosaccharide containing 6-O-methyl-D-glucose units	0	0
C04726	C4H6N2O3R2	[3-Methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)]; [3-Methyl-2-oxobutanoate dehydrogenase (lipoamide)]	2	0
C04727	C17H27N5O4SR2	[Propionyl-CoA:carbon-dioxide ligase (ADP-forming)]; [Propanoyl-CoA:carbon-dioxide ligase (ADP-forming)]; Holo-[propionyl-CoA:carbon-dioxide ligase (ADP-forming)]; Biotin-[propionyl-CoA:carbon-dioxide ligase (ADP-forming)]; Holo-[propionyl-CoA-carboxylase (ATP-hydrolysing)]; Biotin-[propionyl-CoA-carboxylase (ATP-hydrolysing)]	2	0
C04728	C11H18N3O8PS(C5H8O6PR)n(C5H8O6PR)n	tRNA containing 5-methylaminomethyl-2-thiouridylate; tRNA containing mnm5s2U	2	0
C04729	C6H3ClO4	trans-2-Chloro-4-carboxymethylenebut-2-en-1,4-olide; trans-2-Chlorodienelactone	0	88
C04730	C42H73N2O21R	GM3; (N-Acetylneuraminyl)-D-galactosyl-D-glucosylceramide; alpha-N-Acetylneuraminyl-2,3-beta-D-galactosyl-1,4-beta-D-glucosylceramide; N-Acetylneuraminyl-2,3-alpha-D-galactosyl-1,4-beta-D-glucosylceramide; Neu5Ac-alpha2->3Gal-beta1->4Glc-beta1->1'Cer	1	0
C04731	C12H15NO	1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine N-oxide	0	102
C04732	C9H16N4O6	5-Amino-6-(1-D-ribitylamino)uracil; 5-Amino-6-(D-ribitylamino)uracil; 6-(1-D-Ribitylamino)-5-amino-2,4-dihydroxypyrimidine; 6-(1-D-Ribitylamino)-5-aminouracil; 4-(1-D-Ribitylamino)-5-amino-2,6-dihydroxypyrimidine	0	146
C04733	C12H16O12	4-(4-Deoxy-beta-D-gluc-4-enuronosyl)-D-galacturonate	0	184
C04734	C10H15N4O9P	1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide; 5'-Phosphoribosyl-5-formamido-4-imidazolecarboxamide; 5-Formamido-1-(5-phosphoribosyl)imidazole-4-carboxamide; 5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide; FAICAR	0	190
C04735	C7H13N3O2R2	Apo-[acetyl-CoA:carbon-dioxide ligase (ADP-forming)]; Apo-[acetyl-CoA carboxylase]	2	0
C04736	C7H13N3O2R2	Apo-[methylmalonyl-CoA:pyruvate carboxytransferase]; Apo-[methylmalonyl-CoA-carboxyltransferase]	2	0
C04737	C37H66NO18R	alpha-D-Galactosyl-(1->4)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide; Globotriosylceramide; Trihexosylceramide; Gal-alpha1->4Gal-beta1->4Glc-beta1->1'Cer; Gal-alpha1->4LacCer; D-Galactosyl-1,4-D-galactosyl-1,4-D-glucosylceramide	1	0
C04738	C31H53N3O19P2	UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine; UDP-3-O-(beta-hydroxymyristoyl)-N-acetylglucosamine; UDP-3-O-[(3R)-3-hydroxymyristoyl]-N-acetylglucosamine	0	442
C04739	C23H38N3O25P3	UDP-N-acetyl-6-(alpha-D-galactose-1-phospho)-alpha-D-glucosamine; UDP-N-acetyl-6-(D-galactose-1-phospho)-D-glucosamine	0	442
C04740	C42H73N2O21R	alpha-N-Acetylneuraminyl-2,6-beta-galactosyl-1,4-beta-D-glucosylceramide; Neu5Ac-alpha2->6Gal-beta1->4Glc-beta1->1'Cer	1	0
C04741	C20H34O5	Alprostadil; Prostaglandin E1; (13E)-(15S)-11alpha,15-Dihydroxy-9-oxoprost-13-enoate; PGE1	0	194
C04742	C20H32O3	(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate; (15S)-15-Hydroxy-5,8,11-cis-13-trans-icosatetraenoate; (5Z,8Z,11Z,13E)-(15S)-15-Hydroxyicosa-5,8,11,13-tetraenoic acid; 15(S)-HETE	0	176
C04744	C6H9N5O2	2,6-Diamino-4-hydroxy-5-(N-methyl)formamidopyrimidine	0	96
C04746	C28H46O3	3beta-Hydroxy-5alpha-cholest-7-ene-4alpha-carboxylate	0	238
C04747		[Citrate-oxaloacetate-lyase((pro-3S)-CH2COO-->acetate)]	0	0
C04748	C21H35N2O3SR(C2H2NOR)n	Protein C-terminal S-farnesyl-L-cysteine methyl ester	2	0
C04749		[[Hydroxymethylglutaryl-CoA reductase (NADPH)]kinase]	0	0
C04750	C14H24NO11R	beta-D-Galactosyl-1,3-N-acetyl-alpha-D-galactosaminyl-R; beta-D-Galactosyl-1,3-N-acetyl-D-galactosaminyl-R; Glycoprotein D-galactosyl-1,3-N-acetyl-D-galactosamine; beta-D-Galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl-R	1	0
C04751	C9H14N3O9P	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate; 1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxylate; 1-(5'-Phosphoribosyl)-5-amino-4-carboxyimidazole; 5'-Phosphoribosyl-5-amino-4-imidazolecarboxylate; 1-(5'-Phosphoribosyl)-4-carboxy-5-aminoimidazole; 5'-Phosphoribosyl-4-carboxy-5-aminoimidazole; 5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate	0	176
C04752	C6H11N3O7P2	2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate; 4-Amino-2-methyl-5-diphosphomethylpyrimidine	0	154
C04755	C14H25NO14PR	Glycoprotein N-acetyl-D-glucosaminyl-phospho-D-mannose	1	0
C04756	C8H14NO7PR2	O-1-Alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine; Phosphatidalethanolamine; Plasmenylethanolamine; Ethanolamineplasmalogen; 2-Acyl-1-(1-alkenyl)-sn-glycero-3-phosphoethanolamine; 1-Alkenyl-2-acylglycerophosphoethanolamine	2	0
C04758	C20H30O5	(5Z,13E)-9alpha-Hydroxy-11,15-dioxoprosta-5,13-dienoate; 15-Dehydro-prostaglandin D2	0	190
C04759	C19H33N3O13R2	1,2-D-Glucosyl-5-D-(galactosyloxy)-L-lysine-procollagen; Procollagen alpha-D-glucosyl-1,2-beta-D-galactosyl-L-hydroxylysine	2	0
C04760	C48H80N7O20P3S	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoyl-CoA	0	638
C04763	C7H13N3O2R2	Apo-[propionyl-CoA:carbon-dioxide ligase (ADP-forming)]; Apo-[propionyl-CoA-carboxylase (ATP-hydrolysing)]	2	0
C04767	C14H29N6O11P	O-(1->4)-alpha-L-Dihydrostreptosyl-streptidine 6-phosphate; alpha-L-Dihydrostreptosyl-(1->4)-streptidine 6-phosphate	0	258
C04768	C4H7N2O6PR2	[Hydroxymethylglutaryl-CoA reductase (NADPH)] phosphate	2	0
C04771	C8H10N2O4	L-Mimosine; Leucenol; (S)-2-Amino-3-(3-hydroxy-4-oxo-4H-pyridin-1-yl)propanoate	0	104
C04772	C18H31O16(C12H20O10)n	1,6-alpha-D-Mannosyl-1,6-alpha-D-mannosyloligosaccharide	0	0
C04773	C8H9NO4	3-Hydroxy-4-hydroxymethyl-2-methylpyridine-5-carboxylate; 5-Pyridoxate; 5-Pyridoxic acid	0	96
C04775	C18H31O16R	D-Galactosyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-R; D-Galactosyl-1,3-beta-D-galactosyl-1,4-beta-D-glucosyl-R; beta-D-Galactosyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-R	1	0
C04776	C18H29N3O13R2	Peptide beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl-L-serine; T antigen	2	0
C04778	C14H19N2O7P	N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole; alpha-Ribazole 5'-phosphate	0	188
C04779	C11H16N5O7P(C5H8O6PR)n(C5H8O6PR)n	rRNA containing a single residue of 2'-O-methyladenosine	2	0
C04780	C18H30O3	8-[(1R,2R)-3-Oxo-2-{(Z)-pent-2-enyl}cyclopentyl]octanoate; OPC-8:0	0	162
C04783	C8H8O6	cis-4,5-Dihydroxycyclohexa-1(6),2-diene-1,2-dicarboxylate; Phthalate-4,5-cis-dihydrodiol	0	104
C04785	C18H30O4	13(S)-HPOT; (9Z,11E,15Z)-(13S)-Hydroperoxyoctadeca-9,11,15-trienoate; (9Z,11E,15Z)-(13S)-13-Hydroperoxyoctadeca-9,11,15-trienoic acid; 13(S)-HpOTrE; 13-HPOT	0	170
C04787	C33H41O20.Cl	Cyanidin 3-rutinoside 5-glucoside chloride	0	398
C04789	C14H25NO14PR	Lysosomal-enzyme N-acetyl-D-glucosaminyl-phospho-D-mannose	1	0
C04790		N-Acetyl-beta-D-mannosaminouronosyl-1,4-lipopolysaccharide	0	0
C04791	C14H24NO11R	beta-D-Galactosyl-1,4-N-acetyl-D-glucosaminyl-glycoprotein	1	0
C04792	C27H52NO9PR	1-Acyl-2-[(S)-12-hydroxyoleoyl]-sn-glycero-3-phosphocholine	1	0
C04793	C19H24O4	3,4-Dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione	0	170
C04794	C14H21NO11	3-(4-Deoxy-beta-D-gluc-4-enuronosyl)-N-acetyl-D-glucosamine; 3-(4-Deoxy-alpha-L-threo-hex-4-enopyranosyluronic acid)-2-acetamido-2-deoxy-D-glucose	0	200
C04796	C9H11NO6	4-(L-Alanin-3-yl)-2-hydroxy-cis,cis-muconate 6-semialdehyde	0	120
C04797	C9H11NO6	5-(L-Alanin-3-yl)-2-hydroxy-cis,cis-muconate 6-semialdehyde	0	120
C04798	C10H8ClN3O3	5-Amino-4-chloro-2-(2,3-dihydroxyphenyl)-3(2H)-pyridazinone; Chloridazon catechol; 5-Amino-4-chloro-2-(2',3'-dihydroxyphenyl)-3(2H)-pyridazinone	0	130
C04799	(C22H34N2O16)n	Colominic acid(non-reducing N- or O-acylneuraminyl residue); Colominate	0	0
C04800	C41H63N3O34R2	D-Glucuronyl-N-acetyl-1,3-beta-D-galactosaminylproteoglycan	2	0
C04801	C17H27N5O4SR2	[3-Methylcrotonoyl-CoA:carbon-dioxide ligase (ADP-forming)]; Holo-[3-methylcrotonoyl-CoA:carbon-dioxide ligase (ADP-forming)]; Biotin-[3-methylcrotonoyl-CoA:carbon-dioxide ligase (ADP-forming)]; Holo-[methylcrotonoyl-CoA-carboxylase]; Biotin-[methylcrotonoyl-CoA-carboxylase]	2	0
C04802	C22H36N5O23P4R(R1)(C5H8O6PR)n	m7G(5')pppRm-mRNA; 5'-(N7-Methyl 5'-triphosphoguanosine)-(2'-O-methyl-purine-ribonucleotide)-[mRNA]; 5'-(N7-Methyl 5'-triphosphoguanosine)-(2'-O-methyl-purine-ribonucleotide)-(ribonucleotide)-[mRNA]	3	0
C04804	C38H60N8O27P2	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimeloyl-D-alanine; UDP-N-acetylmuramoyl-L-Ala-D-gamma-Glu-6-carboxy-L-Lys-D-Ala; UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-6-carboxy-L-lysyl-D-alanine	0	590
C04805	C20H32O3	5(S)-HETE; 5-Hydroxyeicosatetraenoate; 5-HETE; (6E,8Z,11Z,14Z)-(5S)-5-Hydroxyicosa-6,8,11,14-tetraenoic acid	0	176
C04806	C32H45NO13	17alpha-(N-Acetyl-D-glucosaminyl)-estradiol 3-D-glucuronoside	0	348
C04807	C7H11N5O8P2	2-Amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine; 2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine diphosphate; 7,8-Dihydropterin pyrophosphate	0	182
C04808	C79H132O24P2	D-Abequosyl-D-mannosyl-rhamnosyl-D-galactose-1-diphospholipid	0	828
C04809		Membrane-derived-oligosaccharide 6-(glycerophospho)-D-glucose	0	0
C04810	C6H7O6(C6H8O6)n	Oligosaccharide with 4-deoxy-alpha-D-gluc-4-enuronosyl group; Oligosaccharide with 4-deoxy-alpha-D-galact-4-enuronosyl group	0	0
C04811	C12H20N5O9P	1-(5-Phosphoribosyl)-4-(N-succinocarboxamide)-5-aminoimidazole	0	214
C04812	C7H17N4O7P	1D-1-Guanidino-3-amino-1,3-dideoxy-scyllo-inositol 4-phosphate	0	158
C04814	C29H50O2	4beta-Hydroxymethyl-4alpha-methyl-5alpha-cholest-7-en-3beta-ol	0	240
C04815	C7H10O4	5-D-(5/6)-5-C-(Hydroxymethyl)-2,6-dihydroxycyclohex-2-en-1-one; 5D-(5/6)-5-C-(Hydroxymethyl)-2,6-dihydroxy-2-cyclohexen-1-one	0	84
C04816		Dephospho-[[hydroxymethylglutaryl-CoA reductase (NADPH)]kinase]	0	0
C04817	C19H33N3O13R2	Protein alpha-D-glucosyl-1,2-beta-D-galactosyl-L-hydroxylysine	2	0
C04818	C14H24NO11R	beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosaminylglycopeptide	1	0
C04819	C42H74N8O22	beta-D-Galactosyl-beta-1,4-N-acetyl-D-glucosaminylglycopeptide	0	558
C04822	C20H32O4	8(R)-HPETE; (5Z,9E,11Z,14Z)-(8R)-8-Hydroperoxyeicosa-5,9,11,14-tetraenoate; (5Z,9E,11Z,14Z)-(8R)-8-Hydroperoxyicosa-5,9,11,14-tetraenoate	0	184
C04823	C13H19N4O12P	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole; 1-(5'-Phosphoribosyl)-4-(N-succinocarboxamide)-5-aminoimidazole; 5'-Phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole; (S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate; SAICAR	0	236
C04824	C34H66NO12P	Lipid X; 2,3-Diacylglucosamine 1-phosphate; 2,3-Bis[(3R)-3-hydroxymyristoyl]-alpha-D-glucosaminyl 1-phosphate; 2,3-Bis(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl 1-phosphate	0	388
C04825	C21H34N2O17R2	3-beta-D-Galactosyl-4-beta-D-galactosyl-O-beta-D-xylosylprotein	2	0
C04827	C7H13N3O2R2	Apo-[3-methylcrotonoyl-CoA:carbon-dioxide ligase (ADP-forming)]; Apo-[methylcrotonoyl-CoA-carboxylase]	2	0
C04829		Deacetyl-[citrate-oxaloacetate-lyase((pro-3S)-CH2COO-->acetate)]	0	0
C04830	C69H115NO17P2	beta-D-Glucosyl-1,4-N-acetyl-D-glucosaminyldiphosphoundecaprenol	0	702
C04831	C15H19NO10	DIMBOA-glucoside; 2,4-Dihydroxy-7-methoxy-2H-1,4-benzoxazin-3(4H)-one 2-D-glucoside; 2,4-Dihydroxy-7-methoxy-1,4-benzoxazin-3-one glucoside	0	196
C04832	C13H26NO10PS3	Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide; Coenzyme M-HTP heterodisulfide; CoM-S-S-CoB; N-{7-[(2-Sulfoethyl)dithio]heptanoyl}-3-O-phospho-L-threonine	0	254
C04833	C28H42N10O23P4R(C5H8O6PR)n	m7G(5')pppm6Am-mRNA; mRNA containing an N6,2'-O-dimethyladenosine cap	2	0
C04834	C16H26O3	Juvenile hormone II acid; (2E,6E)-(10R,11S)-10,11-Epoxy-3,7,11-trimethyltrideca-2,6-dienoic acid; (2E,6E)-(10R,11S)-10,11-Epoxy-3,7,11-trimethyltrideca-2,6-dienoate; (2E,6E)-10,11-Epoxy-3,7,11-trimethyltridecadienoic acid	0	146
C04835	C20H30O5	(5Z,13E)-6,9alpha-Epoxy-11alpha-hydroxy-15-oxoprosta-5,13-dienoate	0	190
C04839	C12H20O13S	3-O-(3,6-Anhydro-alpha-D-galactopyranosyl)-D-galactose 4-O-sulfate	0	212
C04840	C29H48O3	3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate	0	246
C04843	C20H34O5	(5Z,9E,14Z)-(8xi,11xi,12S)-8,11,12-Trihydroxyicosa-5,9,14-trienoate; (5Z,9E,14Z)-(8xi,11xi,12S)-8,11,12-Trihydroxyicosa-5,9,14-trienoic acid; Trioxilin A3	0	194
C04844	C19H24O6	3-Hydroxy-5,9,17-trioxo-4,5:9,10-disecoandrosta-1(10),2-dien-4-oate; (1E,2Z)-3-Hydroxy-5,9,17-trioxo-4,5:9,10-disecoandrosta-1(10),2-dien-4-oate; DSHA	0	186
C04845	C39H69N2O18R	N-Acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide; Lactotriaosylceramide; Lactotriosylceramide; N-Acetyl-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-D-glucosylceramide; Ceramidetrisaccharide; Ceramidetrihexoside; N-Acetyl-D-glucosaminyl-1,3-beta-D-galactocyl-1,4-beta-glucosyl-1,1'-beta-ceramide; GlcNAc-beta1->3Gal-beta1->4Glc-beta1->1'Cer; GlcNAc-beta1->3LacCer; N-Acetyl-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-beta-D-glucosylceramide	1	0
C04847	C20H35NO16	alpha-D-Galactosyl-1,3-beta-D-galactosyl-1,4-N-acetyl-D-glucosamine	0	290
C04848	C89H159N3O53PR(C2H2NOR)n	Variant-surface-glycoprotein 1,2-dimyristyl-sn-phosphatidylinositol; Variant-surface-glycoprotein 1,2-ditetradecanoyl-sn-phosphatidylinositol	2	0
C04849	C20H32O4	(5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoic acid; (5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoate; Hepoxilin A3	0	184
C04850	C20H34NO15R	1,3-beta-D-Galactosyl-(alpha-1,4-L-fucosyl)-N-acetyl-D-glucosaminyl-R	1	0
C04851	C86H143N7O21P2	MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho-undecaprenol; Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine	0	906
C04853	C20H32O5	20-OH-Leukotriene B4; 20-OH-LTB4; 20-Hydroxy-leukotriene B4; (6Z,8E,10E,14Z)-(5S,12R)-5,12,20-Trihydroxyeicosa-6,8,10,14-tetraenoate; (6Z,8E,10E,14Z)-(5S,12R)-5,12,20-Trihydroxyicosa-6,8,10,14-tetraenoate	0	192
C04855	C20H34NO16R	alpha-D-Galactosyl-1,3-beta-D-galactosyl-1,4-N-acetyl-D-glucosaminyl-R; alpha-D-Galactosyl-(1->3)-beta-D-galactosyl-(1->4)-beta-N-acetylglucosaminyl-R	1	0
C04856	C21H31N7O15P2	(6S)-6beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide; (S)-NADH-hydrate; (S)-NADHX; (6S)-6-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide; 6beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide	0	356
C04858	C26H28O14	Apigenin 7-O-[beta-D-apiosyl-(1->2)-beta-D-glucoside]; 7-O-(beta-D-Apiofuranosyl-1,2-beta-D-glucosyl)-5,7,4'-trihydroxyflavone; Apiin; 7-[(2-O-D-Apio-beta-D-furanosyl-beta-D-glucopyranosyl)oxy]-5-hydroxy-2-(4-hydroxy-phenyl)-4H-1-benzopyran-4-one; Apioside	0	296
C04859	C33H52O9	(20S,22S,25S)-22,25-Epoxyfurost-5-ene-3beta,26-diol 3-O-beta-D-glucoside	0	322
C04861	C24H42O21	1,3-alpha-D-Mannosyl-1,2-alpha-D-mannosyl-1,2-alpha-D-mannosyl-D-mannose	0	354
C04862	C40H86NO7P2S	1-Hexadecylthio-1-deoxy-2-hexadecylphosphono-sn-glycero-3-phosphocholine	0	434
C04864	C14H21NO14S	4-Deoxy-beta-D-gluc-4-enuronosyl-(1,3)-N-acetyl-D-galactosamine 4-sulfate	0	240
C04865	C14H21NO14S	4-Deoxy-beta-D-gluc-4-enuronosyl-(1,3)-N-acetyl-D-galactosamine 6-sulfate; beta-D-4-deoxy-Delta4-GlcAp-(1->3)-D-GalNAc6S	0	240
C04866	C18H31O15R	alpha-D-Galactosyl-(1,3)-[alpha-L-fucosyl-(1,2)]-D-galactoside; Glycoprotein alpha-D-galactosyl-(1,3)-[alpha-L-fucosyl-(1,2)]-D-galactose; alpha-D-Galactosyl-(1->3)-[alpha-L-fucosyl(1->2)]-D-galactosyl-R	1	0
C04867	C17H28O3	Juvenile hormone II; Methyl (2E,6E)-(10R,11S)-10,11-epoxy-3,7,11-trimethyltrideca-2,6-dienoate	0	154
C04871	C15H11ClF3NO4	Haloxyfop; (RS)-2-[4-(3-Chloro-5-trifluoromethyl-2-pyridyloxy)phenoxy]propionic acid	0	184
C04872	C22H33NO18R2	1,2-Diacyl-3-[3-(alpha-D-N-acetylneuraminyl)-beta-D-galactosyl]-sn-glycerol	2	0
C04873	C40H84N2O5PS	1-Hexadecylthio-2-hexadecanoylamino-1,2-dideoxy-sn-glycero-3-phosphocholine	0	408
C04874	C9H13N5O4	2-Amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine; Dihydroneopterin; 7,8-Dihydroneopterin	0	134
C04875	C17H27NO3	(+/-)-5-[(tert-Butylamino)-2'-hydroxypropoxy]-1,2,3,4-tetrahydro-1-naphthol; (+/-)-Dihydrobunolol	0	160
C04876	C33H54N6O20	N-Acetyl-D-glucosaminyl-N-acetylmuramoyl-L-Ala-D-glutamyl-6-carboxy-L-lysine	0	454
C04877	C35H55N7O26P2	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimelate; UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptanedioate; UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate; UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diamino-heptanedioate	0	552
C04880	C20H34NO16R	N-Acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3-(R1)-beta-D-mannosyl-R2; 3-(2-[N-Acetyl-beta-D-glucosaminyl]-alpha-D-mannosyl)-beta-D-mannosyl-R	1	0
C04881	C71H118N2O17P2	N-Acetyl-beta-D-mannosaminyl-1,4-N-acetyl-D-glucosaminyldiphosphoundecaprenol	0	724
C04882	C41H65N9O28P2	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine; UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine; UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine	0	628
C04883	C17H25NO3	(+/-)-5-[(tert-Butylamino)-2'-hydroxypropoxy]-3,4-dihydro-1(2H)-naphthalenone; (+/-)-Bunolol	0	158
C04884	C50H86N3O26R	N-Acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide; GM2; Tay-Sachs ganglioside; N-Acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-1,4-beta-D-glucosyl-N-acylsphingosine; GalNAc-beta1->4(Neu5Ac-alpha2->3)Gal-beta1->4Glc-beta1->1'Cer	1	0
C04885	C25H41N2O19R	alpha-N-Acetylneuraminyl-2,3-beta-D-galactosyl-1,3-N-acetyl-D-galactosaminyl-R; N-Acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl-(1->3)-N-acetyl-D-galactosaminyl-R	1	0
C04886	C25H42N2O19	alpha-N-Acetylneuraminyl-2,6-beta-D-galactosyl-1,4-N-acetyl-beta-D-glucosamine	0	358
C04887	C28H45N2O22R	alpha-N-Acetylneuraminyl-2,8-alpha-N-acetylneuraminyl-2,3-beta-D-galactosyl-R	1	0
C04890	C22H37N2O16R	N-Acetyl-beta-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-N-acetyl-D-glucosaminyl-R; N-Acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-N-acetyl-D-glucosaminyl-R	1	0
C04891	C22H37N2O16R	N-Acetyl-beta-D-glucosaminyl-1,6-beta-D-galactosyl-1,4-N-acetyl-D-glucosaminyl-R; N-Acetyl-beta-D-glucosaminyl-(1->6)-beta-D-galactosyl-(1->4)-N-acetyl-D-glucosaminyl-R	1	0
C04894	C43H70N10O27P2	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-N6-(L-alanyl)-L-lysyl-D-alanyl-D-alanine; UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-N6-(L-alanyl)-L-lysyl-D-alanyl-D-alanine	0	644
C04895	C9H16N5O13P3	7,8-Dihydroneopterin 3'-triphosphate; 2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate; 6-(L-erythro-1,2-Dihydroxypropyl 3-triphosphate)-7,8-dihydropterin; 6-[(1S,2R)-1,2-Dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin	0	254
C04896	C15H25N5O15P2	5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide; N-(5'-Phospho-D-ribosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide; N-(5'-Phosphoribosylformimino)-5-amino-1-(5''-phosphoribosyl)-4-imidazolecarboxamide; Phosphoribosyl-formimino-AICAR-phosphate; 1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide; 1-(5-Phospho-beta-D-ribosyl)-5-[(5-phospho-beta-D-ribosylamino)methylideneamino]imidazole-4-carboxamide	0	300
C04898	C7H9O6(C13H18O12)n	Oligosaccharide with terminal 4-deoxy-6-methyl-alpha-D-galact-4-enuronosyl group	0	0
C04899	C21H32N7O18P3	(6S)-6beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide phosphate; (S)-NADPH-hydrate; (S)-NADPHX; (6S)-6beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide 2'-phosphate	0	396
C04900	C33H34O24	Luteolin 7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide]-4'-O-beta-D-glucuronide	0	424
